ImageID,Subset,OriginalURL,OriginalLandingURL,License,AuthorProfileURL,Author,Title,OriginalSize,OriginalMD5,Thumbnail300KURL,Rotation,ClassName,valid_image
d4c867e8d5218fd8,train,https://c1.staticflickr.com/9/8017/7510723274_f02bf93b00_o.jpg,https://www.flickr.com/photos/kaseyeriksen/7510723274,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/kaseyeriksen/,Kasey Eriksen,Steamboat Willie and Jack Skellington,5395421,Iod8EmEeMsL0cWD/E8bJuw==,https://c4.staticflickr.com/9/8017/7510723274_452b0a9639_z.jpg,0.0,Bear,True
4201e3a1c74e4e31,train,https://farm2.staticflickr.com/2700/4058036263_c460afc217_o.jpg,https://www.flickr.com/photos/davidberkowitz/4058036263,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/davidberkowitz/,David Berkowitz,"Water Buffalo along the Nile River - Egypt - Egypt Nile River Cruise - Luxor, Edfu, Kom Ombo, Aswan",2089005,VlKUSNOHzGMT4F4ajWl2vA==,https://c7.staticflickr.com/3/2700/4058036263_75c9647be7_z.jpg,,Bear,True
1bd033f74de86d68,train,https://c1.staticflickr.com/4/3841/14414376146_692e65c9f1_o.jpg,https://www.flickr.com/photos/befuddledsenses/14414376146,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/befuddledsenses/,Luke Jones,Bear Chillin',3838086,moqbFtJiNLKa4GJiwQY9qQ==,https://c4.staticflickr.com/4/3841/14414376146_93ec9c7373_z.jpg,0.0,Bear,True
336013dca82e03ca,train,https://c3.staticflickr.com/3/2083/2007535282_0ff55ca116_o.jpg,https://www.flickr.com/photos/gregoire1fr/2007535282,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gregoire1fr/,grégory champaux,nounours,161432,NnX4NJjHbf8T7M+GaJfVXA==,https://c2.staticflickr.com/3/2083/2007535282_a5b9135e02_z.jpg?zz=1,0.0,Bear,True
aa967ad3c1f65a29,train,https://c2.staticflickr.com/7/6090/6037452810_203b86470b_o.jpg,https://www.flickr.com/photos/hdport/6037452810,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/hdport/,Hunter Desportes,Riverbanks Zoo - ca. 1978,61522,g7Ag3WWOZoZPl4ivGKsz6Q==,https://c6.staticflickr.com/7/6090/6037452810_353cbe3781_z.jpg,0.0,Bear,True
000c897307728e2d,train,https://c6.staticflickr.com/3/2189/2138591877_d780e05aa4_o.jpg,https://www.flickr.com/photos/fredrte/2138591877,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/fredrte/,~Ealasaid~,amsterdam art-37,311364,BZeuXyhbJRPZ8Jt1BvP/8g==,https://c3.staticflickr.com/3/2189/2138591877_5b512cc917_z.jpg?zz=1,0.0,Bear,True
000045257f66b9e2,train,https://farm3.staticflickr.com/3733/14115564930_06c1d8335d_o.jpg,https://www.flickr.com/photos/mypubliclands/14115564930,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/mypubliclands/,Bureau  of Land Management,BLM 2014 Making a Difference Award Winners,212355,1Qw8AnEBAeeXnpWAJsXdgg==,https://c6.staticflickr.com/4/3733/14115564930_f4333517c4_z.jpg,0.0,Bear,True
0199a8555299780d,train,https://c6.staticflickr.com/3/2437/3983747996_cc8233349f_o.jpg,https://www.flickr.com/photos/knittingajour/3983747996,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/knittingajour/,Ballee,sheep from germany,1103944,Ks7KIiW8sPTgu1UBWgXQCA==,https://c7.staticflickr.com/3/2437/3983747996_c091a252cd_z.jpg,0.0,Bear,True
8f58d546208dca60,train,https://farm1.staticflickr.com/1332/1437383685_c590570790_o.jpg,https://www.flickr.com/photos/kamikura/1437383685,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/kamikura/,Masaru Kamikura,Bear,2139537,GXk8XiLC3KoEVKd+Bd6TOg==,https://c8.staticflickr.com/2/1332/1437383685_154a674b4c_z.jpg,0.0,Bear,True
9a1021aea4ee4c2d,train,https://c6.staticflickr.com/2/1276/852689983_a77c9c0d1c_o.jpg,https://www.flickr.com/photos/klfitness/852689983,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/klfitness/,Ken Liu,Pandas stretching,260625,zWMZ73ClHt3MxYx9H3gw9A==,https://c5.staticflickr.com/2/1276/852689983_2eef7957ac_z.jpg?zz=1,0.0,Bear,True
00329c155dd035cb,train,https://c4.staticflickr.com/8/7518/15377372314_da3b8277f6_o.jpg,https://www.flickr.com/photos/ftmeade/15377372314,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/ftmeade/,Fort George G. Meade Public Affairs Office,PH-FL ph-so-1-Tis the season,974893,C24vAOO23jP+7gSJnAmwfw==,https://c2.staticflickr.com/8/7518/15377372314_ec0a9d5ef9_z.jpg,0.0,Bear,True
d22120349e4b34d1,train,https://farm2.staticflickr.com/4053/4355350360_f02a8cb6ce_o.jpg,https://www.flickr.com/photos/39871249@N07/4355350360/in/album-72157622434753329/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/39871249@N07/,Kathy &amp; sam,Bear,4484491,Gdh9KKjQ184oLpycdxG1pQ==,https://c5.staticflickr.com/5/4053/4355350360_2159942e4c_z.jpg,0.0,Bear,True
0deeadeb07c457fd,train,https://c6.staticflickr.com/4/3381/5805926326_a77b23c0db_o.jpg,https://www.flickr.com/photos/34179117@N00/5805926326,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/34179117@N00/,Chris Shervey,Bear Cub,854714,nPiiZGxktEGmm91X19YjKQ==,https://c3.staticflickr.com/4/3381/5805926326_a28504667e_z.jpg,0.0,Bear,True
02bc05decf656f73,train,https://farm4.staticflickr.com/5581/14866918216_e487dccce6_o.jpg,https://www.flickr.com/photos/-jvl-/14866918216,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/-jvl-/,-JvL-,Cougar advisory,7860988,ESX1HRz9WXQigUj051a9MQ==,https://c1.staticflickr.com/6/5581/14866918216_4bec811950_z.jpg,0.0,Bear,True
0222013df258fb05,train,https://farm6.staticflickr.com/13/13867557_8564b198c4_o.jpg,https://www.flickr.com/photos/aeon/13867557,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/aeon/,Felipe Venâncio,Adaptação,363662,PAjGOcB56qjTwSraBc2lLQ==,https://c6.staticflickr.com/1/13/13867557_8564b198c4_z.jpg?zz=1,0.0,Bear,True
930f696ea1a6a99d,train,https://c6.staticflickr.com/2/1084/1267538623_068e84b643_o.jpg,https://www.flickr.com/photos/memphis_73/1267538623,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/memphis_73/,Daniel,G- 01-08-07- 044,166599,6jHU1MSMW8CyxOy2Aul3DA==,,,Bear,True
de15127b34052b08,train,https://c1.staticflickr.com/7/6111/6355848825_08bf218ecd_o.jpg,https://www.flickr.com/photos/emmabishop/6355848825,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/emmabishop/,Emma,Chocolate and her cubs,661476,EX2pGPufXLxucArSGFdBBw==,https://c1.staticflickr.com/7/6111/6355848825_6c42515b74_z.jpg,0.0,Bear,True
349369ca0b1626c1,train,https://farm2.staticflickr.com/596/20519684239_f37281eba4_o.jpg,https://www.flickr.com/photos/usfwsmidwest/20519684239,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/usfwsmidwest/,USFWSmidwest,Resting Black Bears,8433419,PHo+5cVrJQ2tLrJGGYqIRg==,https://c5.staticflickr.com/1/596/20519684239_1042dd221e_z.jpg,0.0,Bear,True
0463d873a2d08550,train,https://farm1.staticflickr.com/5279/5862172902_d02a27aedd_o.jpg,https://www.flickr.com/photos/64364479@N05/5862172902,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/64364479@N05/,contributing2myinsanity,carved pumpkins at abingdon square park 1,428258,0D3ZhCvxegvrKQGu0Tweyg==,https://c7.staticflickr.com/6/5279/5862172902_a277880f2a_z.jpg,0.0,Bear,True
000002b66c9c498e,train,https://c7.staticflickr.com/6/5499/10245691204_98dce75b5a_o.jpg,https://www.flickr.com/photos/43584526@N06/10245691204,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/43584526@N06/,Mae Catherine Melchor,#latepost #lategram #anniversary #celebration sa #Coron #surprise #love #cake #wine #flowers #chocolates #CoronEscapade #friends,141489,XKWUMkcNib71Ge6Yq1/0/g==,https://c7.staticflickr.com/6/5499/10245691204_ace6136324_z.jpg,0.0,Bear,True
6898749e30bdb849,train,https://c2.staticflickr.com/5/4080/4765579540_844c1a0f00_o.jpg,https://www.flickr.com/photos/christinestephens/4765579540,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/christinestephens/,xinem,grizzly bear cub,8292091,/m+y106H4vmNMHLqfvAoIw==,https://c7.staticflickr.com/5/4080/4765579540_afd716dbc4_z.jpg,0.0,Bear,True
2689e07d9c07eb9e,train,https://c7.staticflickr.com/1/185/389628968_22b15bae67_o.jpg,https://www.flickr.com/photos/majorvols/389628968,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/majorvols/,majorvols,Play time w/ Panda,141189,EGToDoHN6c/AgucTrkec8Q==,https://c5.staticflickr.com/1/185/389628968_22b15bae67_z.jpg?zz=1,0.0,Bear,True
da836ca95e68545f,train,https://c8.staticflickr.com/1/102/289399588_963f060b70_o.jpg,https://www.flickr.com/photos/dafeba/289399588,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/dafeba/,DaFeBa,cuidado con el pato facho,398367,YJU8108g20huTKQmhgftyA==,https://c5.staticflickr.com/1/102/289399588_963f060b70_z.jpg?zz=1,0.0,Bear,True
f5a0a72f29c1eb2c,train,https://c5.staticflickr.com/4/3065/2598999605_17867ef8bb_o.jpg,https://www.flickr.com/photos/27878901@N04/2598999605,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/27878901@N04/,Epic Longboard Shop,Landyachtz Ripper 37&quot; @ Epic Longboard Shop,21291,RQH8+SHeed6SrSoVbGx9zA==,,,Bear,True
0e20a5efec6ee141,train,https://farm2.staticflickr.com/3093/2323818955_69d9bcae1b_o.jpg,https://www.flickr.com/photos/eyeliam/2323818955,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/eyeliam/,Jason Lander,IMG_2131,3325482,8wigGc7jcPpuHl3NXdL71g==,https://c1.staticflickr.com/4/3093/2323818955_9482df91cf_z.jpg,0.0,Bear,True
633a752de8e636d9,train,https://c2.staticflickr.com/8/7447/16378049982_7c249a233f_o.jpg,https://www.flickr.com/photos/107796805@N05/16378049982,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/107796805@N05/,Poindus Systems Corp.,VariPad-W1-2,203473,2imsoFjQII+DgG+9oMjrdQ==,https://c4.staticflickr.com/8/7447/16378049982_406f095c07_z.jpg,0.0,Bear,True
81ad5f10f6d72225,train,https://farm6.staticflickr.com/133/358917450_b7af49e45b_o.jpg,https://www.flickr.com/photos/critelliz/358917450,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/critelliz/,Zaylon Critelli,IMG_1238,2866834,H18mKWcmoNJfjjKukAlnvQ==,https://c7.staticflickr.com/1/133/358917450_b7af49e45b_z.jpg,0.0,Bear,True
abaf41c95f7f275f,train,https://c8.staticflickr.com/4/3692/9687971131_b175b8d42e_o.jpg,https://www.flickr.com/photos/ruthanddave/9687971131,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/ruthanddave/,Ruth Hartnup,A Grizzly at Grouse,694535,/cAaayirvgncWXB2XOVL1A==,https://c4.staticflickr.com/4/3692/9687971131_9555acd8f3_z.jpg,0.0,Bear,True
42c00a41758a1c94,train,https://farm5.staticflickr.com/8832/16735579364_4038d2f09b_o.jpg,https://www.flickr.com/photos/bushtography/16735579364,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bushtography/,Bushtography,DSC_5837.jpg,91062,36wZ6z02ILH7TdCgFyiSuw==,https://c4.staticflickr.com/9/8832/16735579364_4a0ae50de1_z.jpg,0.0,Bear,True
09b33ef8a1dcf147,train,https://farm8.staticflickr.com/6202/6051018649_bd7d03a862_o.jpg,https://www.flickr.com/photos/snapshots/6051018649,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/snapshots/,Antonio Rivera,Bear Paws,186611,dpn7qS524aZg1zDxvF8U4A==,https://c5.staticflickr.com/7/6202/6051018649_9d0e840283_z.jpg,0.0,Bear,True
2ff514fb35dd9acd,train,https://c6.staticflickr.com/8/7401/8714880629_58425fa71c_o.jpg,https://www.flickr.com/photos/gotovan/8714880629,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gotovan/,GoToVan,Black bears in Whistler Olympic Park,6113212,+kImWinPhQhpFT1rSMNZqQ==,https://c7.staticflickr.com/8/7401/8714880629_cc0d9b288d_z.jpg,0.0,Bear,True
3fd35b78cf455493,train,https://farm4.staticflickr.com/3543/3852433878_a22af465e6_o.jpg,https://www.flickr.com/photos/oldrebel/3852433878,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/oldrebel/,Donald Lee Pardue,Security Team,1538890,Fc6CiGjyw2p7F4LHvVI+Wg==,https://c1.staticflickr.com/4/3543/3852433878_20ce72d93b_z.jpg,0.0,Bear,True
003498506338ef0a,train,https://c3.staticflickr.com/1/193/495498831_bc75705358_o.jpg,https://www.flickr.com/photos/twon/495498831,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/twon/,Robert Anthony Provost,Monkey eyes,231742,2HznBPcaJPhCCOhY4Lbgow==,https://c1.staticflickr.com/1/193/495498831_c916238834_z.jpg?zz=1,0.0,Bear,True
0cb082f518f55fc3,train,https://farm4.staticflickr.com/8473/8085671203_0b44183a9a_o.jpg,https://www.flickr.com/photos/flowcomm/8085671203,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/flowcomm/,flowcomm,"Himalayan black bear, Darjeeling, India",13717588,zFJuo+3oEHfoLahn51D5uQ==,https://c6.staticflickr.com/9/8473/8085671203_bf39d1b59c_z.jpg,,Bear,True
22774b671bc25ee1,train,https://farm2.staticflickr.com/2913/13604411734_8e01776ed6_o.jpg,https://www.flickr.com/photos/bontempscharly/13604411734/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bontempscharly/,Charles Barilleaux,Passed Out Grizzly,1427669,3IxheSQrP1wIWtjQu2NnPg==,https://c8.staticflickr.com/3/2913/13604411734_556c1541e8_z.jpg,0.0,Bear,True
00ac5845e620cc75,train,https://farm6.staticflickr.com/3550/3826693724_23be7ec1b8_o.jpg,https://www.flickr.com/photos/hanspoldoja/3826693724,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/hanspoldoja/,Hans Põldoja,Naerukajakas,387662,6YsdNL5zfpEDKySLvnp0Aw==,https://c7.staticflickr.com/4/3550/3826693724_a6d365d91b_z.jpg?zz=1,0.0,Bear,True
615223ecc1941767,train,https://farm8.staticflickr.com/81/270165395_0e201b726b_o.jpg,https://www.flickr.com/photos/kwbridge/270165395,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/kwbridge/,Kim Woodbridge,20060916_kim_alex_bear,45269,8lM2WpatpzuAvUt8aUrhxw==,,,Bear,True
07006b049519ac4c,train,https://c5.staticflickr.com/8/7387/12742680474_0fa8b802e2_o.jpg,https://www.flickr.com/photos/sakena/12742680474,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/sakena/,Sakena,#polarbear #zoo #ifeelinlove #latergram #amazinganimal #breathtaking,87122,whgyoRDmzDsh+4KGODWh2A==,https://c7.staticflickr.com/8/7387/12742680474_ae75098d41_z.jpg,0.0,Bear,True
026b9643ea0d4cc1,train,https://farm2.staticflickr.com/7364/9009376000_2702cb8a9d_o.jpg,https://www.flickr.com/photos/greenhouse17ky/9009376000,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/greenhouse17ky/,GreenHouse17,"Honey, Honey",730960,bdnTTDw4H2UH4yhl6BpyRQ==,https://c4.staticflickr.com/8/7364/9009376000_8a0bc5d7f1_z.jpg,,Bear,True
15a8e9c5e6075489,train,https://c2.staticflickr.com/8/7437/14119761333_bda69ee72b_o.jpg,https://www.flickr.com/photos/kucinski/14119761333,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/kucinski/,Ben Kucinski,Chengdu Panda Preserve (8 of 8),1107883,9ZVnxC99emEM0grfBWtAnA==,https://c6.staticflickr.com/8/7437/14119761333_399c0f414c_z.jpg,0.0,Bear,True
f72c1b5df584bc10,train,https://farm1.staticflickr.com/3506/3945923542_5fb8e56697_o.jpg,https://www.flickr.com/photos/danielvoyager/3945923542,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/danielvoyager/,Daniel  Voyager,Here island - 22nd September 2009,165064,kHroiDPazW1LbSJ5JxdvbQ==,https://c8.staticflickr.com/4/3506/3945923542_e662424fba_z.jpg,0.0,Bear,True
0fcaa8d9249c9d0c,train,https://c5.staticflickr.com/9/8313/8027725355_3e0f1d4524_o.jpg,https://www.flickr.com/photos/tammylo/8027725355,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/tammylo/,Tammy Lo,Pandas @ San Diego Zoo,3841468,TZ6hQbGUzJRMEkNyI9ciJQ==,https://c4.staticflickr.com/9/8313/8027725355_867b869b4a_z.jpg,0.0,Bear,True
e7842c5e6381ec5d,train,https://c6.staticflickr.com/4/3611/3461524810_d44a88bc1f_o.jpg,https://www.flickr.com/photos/wackyvorlon/3461524810,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/wackyvorlon/,Paul Anderson,IMG_1239,680028,CDzWJb9mjQt0ZJ7T/6sIBQ==,https://c5.staticflickr.com/4/3611/3461524810_7eb51b337f_z.jpg,0.0,Bear,True
7d0967408294d804,train,https://farm5.staticflickr.com/1361/4731635537_bd19ca5459_o.jpg,https://www.flickr.com/photos/wm_archiv/4731635537,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/wm_archiv/,Allie_Caulfield,"2010-05-22 06-05 Schweden 0878 Öland, Färjestaden, Djurpark",10154098,kC4Wr0U21FZTLDUnhUglHQ==,https://c5.staticflickr.com/2/1361/4731635537_e645ecdf52_z.jpg,,Bear,True
0b8f628d1daab1a7,train,https://farm8.staticflickr.com/3104/2877695876_db6d80d37f_o.jpg,https://www.flickr.com/photos/nostri-imago/2877695876,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/nostri-imago/,Cliff,Clark's Trading Post Bear Show,225374,3+CHE5FX7r4WALlpnR2U0g==,https://c8.staticflickr.com/4/3104/2877695876_5b8d3d011e_z.jpg?zz=1,0.0,Bear,True
0f4c20c0e8d858d6,train,https://farm7.staticflickr.com/8475/8146014356_57d9ce919a_o.jpg,https://www.flickr.com/photos/u-suke/8146014356,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/u-suke/,Yusuke Kawasaki,Helping People Is Sexy!,235013,oxv9xTjQFVgFqcHPNewV4A==,https://c2.staticflickr.com/9/8475/8146014356_67e8561952_z.jpg,0.0,Bear,True
509a1f098ba5fdca,train,https://c3.staticflickr.com/4/3863/15195052861_eea5f3ebd1_o.jpg,https://www.flickr.com/photos/piulasverdes/15195052861,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/piulasverdes/,PiulasVerdes,Content,228382,4UmDrO1oos++pOVnNESJcA==,https://c7.staticflickr.com/4/3863/15195052861_8c01972ed3_z.jpg,0.0,Bear,True
3e60587bac4a8b67,train,https://farm8.staticflickr.com/47/136777755_077bdcb799_o.jpg,https://www.flickr.com/photos/aeu04117/136777755,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/aeu04117/,Murray Barnes,DSCI0040,374402,HdakuPc+ngtjmuobYG7ucg==,https://c7.staticflickr.com/1/47/136777755_077bdcb799_z.jpg,0.0,Bear,True
f574952cffdc0950,train,https://farm1.staticflickr.com/3751/8812880057_c913afac35_o.jpg,https://www.flickr.com/photos/mayuki/8812880057,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/mayuki/,Mayuki Sawatari,IMG_0354.jpg,3564861,lBIfJBSWEIFxYiuAcClKag==,https://c2.staticflickr.com/4/3751/8812880057_5e39486f79_z.jpg,0.0,Bear,True
f48c1a0066eafc26,train,https://farm7.staticflickr.com/3339/3270598289_fdc7615a82_o.jpg,https://www.flickr.com/photos/irishwildcat/3270598289,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/irishwildcat/,John,&quot;How Are You Folks Doing Today?&quot;,368099,mnBI1uJPvQEPExSAedzmkA==,https://c2.staticflickr.com/4/3339/3270598289_0671b313d3_z.jpg?zz=1,0.0,Bear,True
a9d13f216ce9e6d9,train,https://c2.staticflickr.com/4/3904/14697853042_4108791afc_o.jpg,https://www.flickr.com/photos/ashleyt/14697853042,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/ashleyt/,Lim Ashley,My brown loot!! #line,112858,Uq4ErB8Wcq9xXavktOySew==,https://c7.staticflickr.com/4/3904/14697853042_292a75c36c_z.jpg,0.0,Bear,True
ba05a72ba3f9027a,train,https://c3.staticflickr.com/1/74/185094394_b21b69c3a0_o.jpg,https://www.flickr.com/photos/bootbearwdc/185094394,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bootbearwdc/,David,"Tai Shan, National Zoo's Panda Cub at 1 year old",641772,K3HALtUWTRUcdAWoXbi9/w==,https://c1.staticflickr.com/1/74/185094394_b21b69c3a0_z.jpg,,Bear,True
81a009e01d7f7b54,train,https://farm5.staticflickr.com/5595/14659015637_9c16e87c3f_o.jpg,https://www.flickr.com/photos/imaginecup/14659015637,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/imaginecup/,ImagineCup,Imagine Cup Day at MOHAI,3947304,lNNdSsC31geMmCPlx66gTQ==,https://c5.staticflickr.com/6/5595/14659015637_ae3928bae3_z.jpg,0.0,Bear,True
affab9c39391d814,train,https://farm5.staticflickr.com/70/189690212_ad14083161_o.jpg,https://www.flickr.com/photos/robertnyman/189690212,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/robertnyman/,Robert Nyman,Beijing Zoo,530159,tSqEOHVGv51bRfVZSfmoeQ==,https://c1.staticflickr.com/1/70/189690212_ad14083161_z.jpg,0.0,Bear,True
ca794bbe9ec2881b,train,https://c4.staticflickr.com/8/7298/12971252025_1192eab6c1_o.jpg,https://www.flickr.com/photos/zombieite/12971252025,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/zombieite/,zombieite,Panda,5223903,8MeU370RqPz3aYdfxT9/fQ==,https://c8.staticflickr.com/8/7298/12971252025_7ee988d8a5_z.jpg,0.0,Bear,True
52ef901c1f34ba82,train,https://farm3.staticflickr.com/4101/4943863269_c999a14499_o.jpg,https://www.flickr.com/photos/16725630@N00/4943863269,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/16725630@N00/,Matt Zimmerman,"Grizzly bears in Denali National Park, Alaska",2456362,36TMrsTvQw2Tkq9NmHY+Qw==,https://c7.staticflickr.com/5/4101/4943863269_a4336f87eb_z.jpg,,Bear,True
de300ac60ad870df,train,https://c8.staticflickr.com/1/23/26861200_5f88626501_o.jpg,https://www.flickr.com/photos/matizi/26861200,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/matizi/,Martin Slavens,IMG_0368,156706,6CcTZabtPh351SknSEe7Sg==,https://c4.staticflickr.com/1/23/26861200_5f88626501_z.jpg?zz=1,0.0,Bear,True
01098f74a2de0652,train,https://farm3.staticflickr.com/6067/6138991872_4ab8c96917_o.jpg,https://www.flickr.com/photos/sidm/6138991872,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/sidm/,Sid Mosdell,Lunchtime,392574,CyIAybd8/xXsbL3ngmU6xQ==,https://c4.staticflickr.com/7/6067/6138991872_86fb3a95a2_z.jpg,0.0,Bear,True
8554bfb2249f5723,train,https://farm4.staticflickr.com/8311/7981685860_46a3b1a2ab_o.jpg,https://www.flickr.com/photos/juggernautco/7981685860,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/juggernautco/,Daniel X. O&#x27;Neil,Untitled,8031711,PuTzaHHACqo70gZgRLVqYQ==,https://c4.staticflickr.com/9/8311/7981685860_8df4918e12_z.jpg,0.0,Bear,True
006f2c8a2ecacff3,train,https://farm4.staticflickr.com/3069/2296320065_8d43200755_o.jpg,https://www.flickr.com/photos/unrincondiferente/2296320065,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/unrincondiferente/,Angel,Gente en el Rockefeller Center,42465,gvjYQfskF3cIHDsZnpzRpg==,,,Bear,True
9e69e56d80c39cc5,train,https://farm6.staticflickr.com/6115/6375850865_8244b664f4_o.jpg,https://www.flickr.com/photos/emmabishop/6375850865,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/emmabishop/,Emma,Dungarees,1484747,tZPNib1hJyArKH6hq0AVAg==,https://c7.staticflickr.com/7/6115/6375850865_d1f1e45721_z.jpg,0.0,Bear,True
9108585613f30153,train,https://farm4.staticflickr.com/5145/5697681654_b998413c82_o.jpg,https://www.flickr.com/photos/caswell_tom/5697681654,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/caswell_tom/,Tom Caswell,Star Wars Exhibition at the Pacific Science Center - Wampa,145549,rwuN9zq1mXxsruxD2ttOOA==,https://c7.staticflickr.com/6/5145/5697681654_8f7d72cb3e_z.jpg,0.0,Bear,True
ccc8009ce8f7fdf0,train,https://farm1.staticflickr.com/606/20177158493_a84b255e6e_o.jpg,https://www.flickr.com/photos/baltasar89/20177158493,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/baltasar89/,Stefan Schubert,2015-05-01 15.39.05,2820768,tJ/EOytoG3nM2EB+FcFT/w==,https://c4.staticflickr.com/1/606/20177158493_554c4a93d4_z.jpg,0.0,Bear,True
127d69e2471ac93e,train,https://c7.staticflickr.com/7/6062/6109830273_0914d3bdf4_o.jpg,https://www.flickr.com/photos/mujitra/6109830273,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/mujitra/,MIKI Yoshihito,Panda.,8634055,Dv24pMnckYQHj1QPWcigLw==,https://c4.staticflickr.com/7/6062/6109830273_9236ccf768_z.jpg,0.0,Bear,True
0739ebfb4c929636,train,https://farm7.staticflickr.com/3881/14587859755_afebc6d77c_o.jpg,https://www.flickr.com/photos/calliope/14587859755,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/calliope/,liz west,bear on the hill,8456259,TdKDEDg+LdVYvnyK/gyXbA==,https://c3.staticflickr.com/4/3881/14587859755_3459d9cd53_z.jpg,0.0,Bear,True
0002fcb1597cd9b0,train,https://farm1.staticflickr.com/4144/5029844703_6829cb00f9_o.jpg,https://www.flickr.com/photos/calsidyrose/5029844703,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/calsidyrose/,Calsidyrose,Red and White States,1518794,5Jhy+zI7Au1iWhQ2VOkXRA==,https://c4.staticflickr.com/5/4144/5029844703_2732f74150_z.jpg,0.0,Bear,True
2757fbe739c7fda7,train,https://farm8.staticflickr.com/3452/3961794530_75bc071a95_o.jpg,https://www.flickr.com/photos/daita/3961794530,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/daita/,daita saru,ダイブ,261692,zkqdsd/5SQ9Vj1fpgIPZgQ==,https://c2.staticflickr.com/4/3452/3961794530_950f38b1f1_z.jpg,0.0,Bear,True
